PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20200928,2021,September,Inflows - Current,Other Categorical Grants,15
20200928,2021,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,September,Inflows - Current,Miscellaneous Revenues,425
20200928,2021,September,Inflows - Current,Inter-Fund Revenues,47
20200928,2021,September,Inflows - Prior,Taxes,0
20200928,2021,September,Inflows - Prior,Federal Categorical Grants,634
20200928,2021,September,Inflows - Prior,State Categorical Grants,518
20200928,2021,September,Inflows - Prior,Other Categorical Grants,8
20200928,2021,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,September,Inflows - Prior,Misc. Revenue/IFA,90
20200928,2021,September,Inflows - Capital,Capital Transfers,165
20200928,2021,September,Inflows - Capital,Federal And State,20
20200928,2021,September,Inflows - Other,Senior Colleges,0
20200928,2021,September,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,September,Inflows - Other,Other Sources,0
20200928,2021,September,Outflows - Current,Personal Service,3644
20200928,2021,September,Outflows - Current,Other Than Personal Service,2690
20200928,2021,September,Outflows - Current,Debt Service,7
20200928,2021,September,Outflows - Prior,Personal Service,48
20200928,2021,September,Outflows - Prior,Other Than Personal Service,2
20200928,2021,September,Outflows - Prior,Taxes,0
20200928,2021,September,Outflows - Prior,Disallowance Reserve,0
20200928,2021,September,Outflows - Capital,City Disbursements,463
20200928,2021,September,Outflows - Capital,Federal and State,82
20200928,2021,September,Outflows - Other,Senior Colleges,227
20200928,2021,September,Outflows - Other,Other Uses,0
20200928,2021,September,Balance,Beginning Balance,6379
20200928,2021,September,Balance,Ending Balance,6321
20200928,2021,October,Inflows - Current,General Property Tax,885
20200928,2021,October,Inflows - Current,Other Taxes,1790
20200928,2021,October,Inflows - Current,Federal Categorical Grants,408
20200928,2021,October,Inflows - Current,State Categorical Grants,304
20200928,2021,October,Inflows - Current,Other Categorical Grants,111
20200928,2021,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,October,Inflows - Current,Miscellaneous Revenues,544
20200928,2021,October,Inflows - Current,Inter-Fund Revenues,43
20200928,2021,October,Inflows - Prior,Taxes,0
20200928,2021,October,Inflows - Prior,Federal Categorical Grants,443
20200928,2021,October,Inflows - Prior,State Categorical Grants,356
20200928,2021,October,Inflows - Prior,Other Categorical Grants,4
20200928,2021,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,October,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,October,Inflows - Capital,Capital Transfers,1249
20200928,2021,October,Inflows - Capital,Federal And State,210
20200928,2021,October,Inflows - Other,Senior Colleges,0
20200928,2021,October,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,October,Inflows - Other,Other Sources,0
20200928,2021,October,Outflows - Current,Personal Service,4969
20200928,2021,October,Outflows - Current,Other Than Personal Service,2658
20200928,2021,October,Outflows - Current,Debt Service,356
20200928,2021,October,Outflows - Prior,Personal Service,8
20200928,2021,October,Outflows - Prior,Other Than Personal Service,3
20200928,2021,October,Outflows - Prior,Taxes,0
20200928,2021,October,Outflows - Prior,Disallowance Reserve,0
20200928,2021,October,Outflows - Capital,City Disbursements,648
20200928,2021,October,Outflows - Capital,Federal and State,103
20200928,2021,October,Outflows - Other,Senior Colleges,227
20200928,2021,October,Outflows - Other,Other Uses,0
20200928,2021,October,Balance,Beginning Balance,6321
20200928,2021,October,Balance,Ending Balance,3696
20200928,2021,November,Inflows - Current,General Property Tax,224
20200928,2021,November,Inflows - Current,Other Taxes,1430
20200928,2021,November,Inflows - Current,Federal Categorical Grants,417
20200928,2021,November,Inflows - Current,State Categorical Grants,762
20200928,2021,November,Inflows - Current,Other Categorical Grants,18
20200928,2021,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,November,Inflows - Current,Miscellaneous Revenues,487
20200928,2021,November,Inflows - Current,Inter-Fund Revenues,31
20200928,2021,November,Inflows - Prior,Taxes,0
20200928,2021,November,Inflows - Prior,Federal Categorical Grants,408
20200928,2021,November,Inflows - Prior,State Categorical Grants,221
20200928,2021,November,Inflows - Prior,Other Categorical Grants,3
20200928,2021,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,November,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,November,Inflows - Capital,Capital Transfers,903
20200928,2021,November,Inflows - Capital,Federal And State,77
20200928,2021,November,Inflows - Other,Senior Colleges,260
20200928,2021,November,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,November,Inflows - Other,Other Sources,0
20200928,2021,November,Outflows - Current,Personal Service,3837
20200928,2021,November,Outflows - Current,Other Than Personal Service,2614
20200928,2021,November,Outflows - Current,Debt Service,35
20200928,2021,November,Outflows - Prior,Personal Service,12
20200928,2021,November,Outflows - Prior,Other Than Personal Service,149
20200928,2021,November,Outflows - Prior,Taxes,0
20200928,2021,November,Outflows - Prior,Disallowance Reserve,0
20200928,2021,November,Outflows - Capital,City Disbursements,457
20200928,2021,November,Outflows - Capital,Federal and State,188
20200928,2021,November,Outflows - Other,Senior Colleges,227
20200928,2021,November,Outflows - Other,Other Uses,0
20200928,2021,November,Balance,Beginning Balance,3696
20200928,2021,November,Balance,Ending Balance,1418
20200928,2021,December,Inflows - Current,General Property Tax,6257
20200928,2021,December,Inflows - Current,Other Taxes,3112
20200928,2021,December,Inflows - Current,Federal Categorical Grants,356
20200928,2021,December,Inflows - Current,State Categorical Grants,1187
20200928,2021,December,Inflows - Current,Other Categorical Grants,16
20200928,2021,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,December,Inflows - Current,Miscellaneous Revenues,433
20200928,2021,December,Inflows - Current,Inter-Fund Revenues,36
20200928,2021,December,Inflows - Prior,Taxes,0
20200928,2021,December,Inflows - Prior,Federal Categorical Grants,231
20200928,2021,December,Inflows - Prior,State Categorical Grants,136
20200928,2021,December,Inflows - Prior,Other Categorical Grants,4
20200928,2021,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,December,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,December,Inflows - Capital,Capital Transfers,726
20200928,2021,December,Inflows - Capital,Federal And State,78
20200928,2021,December,Inflows - Other,Senior Colleges,0
20200928,2021,December,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,December,Inflows - Other,Other Sources,0
20200928,2021,December,Outflows - Current,Personal Service,3693
20200928,2021,December,Outflows - Current,Other Than Personal Service,2757
20200928,2021,December,Outflows - Current,Debt Service,7
20200928,2021,December,Outflows - Prior,Personal Service,33
20200928,2021,December,Outflows - Prior,Other Than Personal Service,544
20200928,2021,December,Outflows - Prior,Taxes,0
20200928,2021,December,Outflows - Prior,Disallowance Reserve,0
20200928,2021,December,Outflows - Capital,City Disbursements,775
20200928,2021,December,Outflows - Capital,Federal and State,124
20200928,2021,December,Outflows - Other,Senior Colleges,227
20200928,2021,December,Outflows - Other,Other Uses,0
20200928,2021,December,Balance,Beginning Balance,1418
20200928,2021,December,Balance,Ending Balance,5830
20200928,2021,January,Inflows - Current,General Property Tax,5638
20200928,2021,January,Inflows - Current,Other Taxes,3036
20200928,2021,January,Inflows - Current,Federal Categorical Grants,502
20200928,2021,January,Inflows - Current,State Categorical Grants,192
20200928,2021,January,Inflows - Current,Other Categorical Grants,106
20200928,2021,January,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,January,Inflows - Current,Miscellaneous Revenues,533
20200928,2021,January,Inflows - Current,Inter-Fund Revenues,125
20200928,2021,January,Inflows - Prior,Taxes,0
20200928,2021,January,Inflows - Prior,Federal Categorical Grants,122
20200928,2021,January,Inflows - Prior,State Categorical Grants,79
20200928,2021,January,Inflows - Prior,Other Categorical Grants,32
20200928,2021,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,January,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,January,Inflows - Capital,Capital Transfers,882
20200928,2021,January,Inflows - Capital,Federal And State,92
20200928,2021,January,Inflows - Other,Senior Colleges,260
20200928,2021,January,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,January,Inflows - Other,Other Sources,0
20200928,2021,January,Outflows - Current,Personal Service,3882
20200928,2021,January,Outflows - Current,Other Than Personal Service,2799
20200928,2021,January,Outflows - Current,Debt Service,850
20200928,2021,January,Outflows - Prior,Personal Service,32
20200928,2021,January,Outflows - Prior,Other Than Personal Service,612
20200928,2021,January,Outflows - Prior,Taxes,0
20200928,2021,January,Outflows - Prior,Disallowance Reserve,0
20200928,2021,January,Outflows - Capital,City Disbursements,878
20200928,2021,January,Outflows - Capital,Federal and State,129
20200928,2021,January,Outflows - Other,Senior Colleges,227
20200928,2021,January,Outflows - Other,Other Uses,0
20200928,2021,January,Balance,Beginning Balance,5830
20200928,2021,January,Balance,Ending Balance,8020
20200928,2021,February,Inflows - Current,General Property Tax,122
20200928,2021,February,Inflows - Current,Other Taxes,1626
20200928,2021,February,Inflows - Current,Federal Categorical Grants,418
20200928,2021,February,Inflows - Current,State Categorical Grants,225
20200928,2021,February,Inflows - Current,Other Categorical Grants,16
20200928,2021,February,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,February,Inflows - Current,Miscellaneous Revenues,246
20200928,2021,February,Inflows - Current,Inter-Fund Revenues,42
20200928,2021,February,Inflows - Prior,Taxes,0
20200928,2021,February,Inflows - Prior,Federal Categorical Grants,205
20200928,2021,February,Inflows - Prior,State Categorical Grants,97
20200928,2021,February,Inflows - Prior,Other Categorical Grants,32
20200928,2021,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,February,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,February,Inflows - Capital,Capital Transfers,728
20200928,2021,February,Inflows - Capital,Federal And State,71
20200928,2021,February,Inflows - Other,Senior Colleges,0
20200928,2021,February,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,February,Inflows - Other,Other Sources,0
20200928,2021,February,Outflows - Current,Personal Service,3763
20200928,2021,February,Outflows - Current,Other Than Personal Service,2783
20200928,2021,February,Outflows - Current,Debt Service,86
20200928,2021,February,Outflows - Prior,Personal Service,24
20200928,2021,February,Outflows - Prior,Other Than Personal Service,88
20200928,2021,February,Outflows - Prior,Taxes,0
20200928,2021,February,Outflows - Prior,Disallowance Reserve,0
20200928,2021,February,Outflows - Capital,City Disbursements,622
20200928,2021,February,Outflows - Capital,Federal and State,124
20200928,2021,February,Outflows - Other,Senior Colleges,227
20200928,2021,February,Outflows - Other,Other Uses,0
20200928,2021,February,Balance,Beginning Balance,8020
20200928,2021,February,Balance,Ending Balance,4131
20200928,2021,March,Inflows - Current,General Property Tax,1255
20200928,2021,March,Inflows - Current,Other Taxes,2802
20200928,2021,March,Inflows - Current,Federal Categorical Grants,528
20200928,2021,March,Inflows - Current,State Categorical Grants,3923
20200928,2021,March,Inflows - Current,Other Categorical Grants,20
20200928,2021,March,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,March,Inflows - Current,Miscellaneous Revenues,328
20200928,2021,March,Inflows - Current,Inter-Fund Revenues,70
20200928,2021,March,Inflows - Prior,Taxes,0
20200928,2021,March,Inflows - Prior,Federal Categorical Grants,129
20200928,2021,March,Inflows - Prior,State Categorical Grants,61
20200928,2021,March,Inflows - Prior,Other Categorical Grants,26
20200928,2021,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,March,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,March,Inflows - Capital,Capital Transfers,499
20200928,2021,March,Inflows - Capital,Federal And State,126
20200928,2021,March,Inflows - Other,Senior Colleges,260
20200928,2021,March,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,March,Inflows - Other,Other Sources,0
20200928,2021,March,Outflows - Current,Personal Service,3681
20200928,2021,March,Outflows - Current,Other Than Personal Service,2728
20200928,2021,March,Outflows - Current,Debt Service,132
20200928,2021,March,Outflows - Prior,Personal Service,25
20200928,2021,March,Outflows - Prior,Other Than Personal Service,136
20200928,2021,March,Outflows - Prior,Taxes,0
20200928,2021,March,Outflows - Prior,Disallowance Reserve,0
20200928,2021,March,Outflows - Capital,City Disbursements,639
20200928,2021,March,Outflows - Capital,Federal and State,82
20200928,2021,March,Outflows - Other,Senior Colleges,227
20200928,2021,March,Outflows - Other,Other Uses,0
20200928,2021,March,Balance,Beginning Balance,4131
20200928,2021,March,Balance,Ending Balance,6508
20200928,2021,April,Inflows - Current,General Property Tax,580
20200928,2021,April,Inflows - Current,Other Taxes,3198
20200928,2021,April,Inflows - Current,Federal Categorical Grants,514
20200928,2021,April,Inflows - Current,State Categorical Grants,620
20200928,2021,April,Inflows - Current,Other Categorical Grants,106
20200928,2021,April,Inflows - Current,Unrestricted (Net Of Disall.),0
20200928,2021,April,Inflows - Current,Miscellaneous Revenues,266
20200928,2021,April,Inflows - Current,Inter-Fund Revenues,112
20200928,2021,April,Inflows - Prior,Taxes,0
20200928,2021,April,Inflows - Prior,Federal Categorical Grants,369
20200928,2021,April,Inflows - Prior,State Categorical Grants,107
20200928,2021,April,Inflows - Prior,Other Categorical Grants,3
20200928,2021,April,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20200928,2021,April,Inflows - Prior,Misc. Revenue/IFA,0
20200928,2021,April,Inflows - Capital,Capital Transfers,910
20200928,2021,April,Inflows - Capital,Federal And State,64
20200928,2021,April,Inflows - Other,Senior Colleges,0
20200928,2021,April,Inflows - Other,Holding Acct. & Other Adj.,0
20200928,2021,April,Inflows - Other,Other Sources,0
20200928,2021,April,Outflows - Current,Personal Service,4166
20200928,2021,April,Outflows - Current,Other Than Personal Service,2811
20200928,2021,April,Outflows - Current,Debt Service,317
20200928,2021,April,Outflows - Prior,Personal Service,67
20200928,2021,April,Outflows - Prior,Other Than Personal Service,164
20200928,2021,April,Outflows - Prior,Taxes,0
20200928,2021,April,Outflows - Prior,Disallowance Reserve,0
